"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0046634","regulation of alpha-beta T cell activation",91,0.578017693117918,1.59533713797704,0.00188202357499312,0.0194969562124958,0.0153489202585353,2172,"tags=33%, list=12%, signal=29%","3606/84433/2625/5588/3956/301/7048/284194/654346/114548/3958/64115/29126/942/3566/861/639/8995/6850/864/3965/8651/3133/3105/3659/8764/10538/3718/3077/3726"
"GO:0016054","organic acid catabolic process",213,-0.393045749680559,-1.40106127617505,0.00189773250982042,0.0195896059970946,0.0154218585233742,3044,"tags=34%, list=16%, signal=29%","23600/5830/2108/10455/64087/152926/1892/3067/2109/1632/390916/55268/254013/2110/5264/10327/3712/84693/51380/23464/125061/5096/875/102724560/38/123688/9942/6999/1629/89874/130013/51181/32/35/55258/4846/8647/23576/5973/1891/7915/8309/51166/27165/4329/56922/2166/36/51268/112817/11057/55289/6652/8528/254552/215/11001/4143/189/10841/219970/1428/197257/6718/57571/3242/2875/84696/383/33/3081/80150"
"GO:0046395","carboxylic acid catabolic process",213,-0.393045749680559,-1.40106127617505,0.00189773250982042,0.0195896059970946,0.0154218585233742,3044,"tags=34%, list=16%, signal=29%","23600/5830/2108/10455/64087/152926/1892/3067/2109/1632/390916/55268/254013/2110/5264/10327/3712/84693/51380/23464/125061/5096/875/102724560/38/123688/9942/6999/1629/89874/130013/51181/32/35/55258/4846/8647/23576/5973/1891/7915/8309/51166/27165/4329/56922/2166/36/51268/112817/11057/55289/6652/8528/254552/215/11001/4143/189/10841/219970/1428/197257/6718/57571/3242/2875/84696/383/33/3081/80150"
"GO:0061436","establishment of skin barrier",34,0.711102446860357,1.69056318247166,0.00191827507591941,0.0197374757249825,0.0155382685228257,2559,"tags=41%, list=14%, signal=36%","8626/3606/2810/3868/9076/4233/388698/79755/57822/5339/2312/56603/64332/7357"
"GO:1905953","negative regulation of lipid localization",42,0.674905512573774,1.67687111717149,0.00191887391351496,0.0197374757249825,0.0155382685228257,2828,"tags=40%, list=15%, signal=34%","348/22925/255738/54209/3569/7124/7057/19/2182/3952/8660/3690/5468/407018/341/706/3685"
"GO:0048846","axon extension involved in axon guidance",18,0.794825347542685,1.68566324075251,0.00195480226991825,0.0200004592669551,0.0157453015269034,3141,"tags=78%, list=17%, signal=65%","10371/6586/1826/8828/9353/9037/6405/7422/7474/7473/8829/55558/1954/6259"
"GO:1902284","neuron projection extension involved in neuron projection guidance",18,0.794825347542685,1.68566324075251,0.00195480226991825,0.0200004592669551,0.0157453015269034,3141,"tags=78%, list=17%, signal=65%","10371/6586/1826/8828/9353/9037/6405/7422/7474/7473/8829/55558/1954/6259"
"GO:0002064","epithelial cell development",195,0.49314519281782,1.48007897833577,0.00195465318949284,0.0200004592669551,0.0157453015269034,3352,"tags=43%, list=18%, signal=36%","8626/3552/3553/7040/2810/1909/231/2697/81029/9076/7476/4233/2034/7124/3383/2303/122786/1000/340547/54538/2099/182/1969/639/51421/6098/29842/688/652/6382/1021/28514/4478/57493/5339/64919/2195/2316/4643/10411/2828/23022/59/7431/7798/2355/8826/7430/5916/5629/1903/4855/10855/4851/3209/7422/6662/5155/7474/80781/3091/79983/5908/2317/1026/6093/7132/196383/6714/26154/91663/1003/56913/10653/631/57103/8985/5314/3572/2876/9414/4853/2683/54507"
"GO:0050864","regulation of B cell activation",107,0.554857310914787,1.56449584304267,0.0019725899581791,0.0201468579326547,0.0158605534370625,1703,"tags=24%, list=9%, signal=22%","3624/972/4323/84433/7040/3635/6778/3569/7099/958/7128/23529/6422/6850/7805/9473/3623/9466/200558/10673/8660/27242/196/683/677/678"
"GO:0001659","temperature homeostasis",157,0.50285457077953,1.4764072845352,0.001981472711429,0.0202019515350093,0.0159039257101538,2538,"tags=25%, list=14%, signal=22%","3552/50486/3606/857/4237/3553/9658/2697/3934/5743/7351/216/6778/2171/2034/7099/7124/2303/3910/56034/3566/9536/51393/6850/3952/1149/3953/8809/1958/51316/6868/2827/6319/4851/7422/3600/2167/55366/5925/2308"
"GO:0045428","regulation of nitric oxide biosynthetic process",53,0.62714319664201,1.61319371856084,0.00198666131641918,0.0202192542765966,0.0159175472415345,1451,"tags=28%, list=8%, signal=26%","857/3553/348/5743/7099/7124/1906/22914/100528032/5806/2099/140885/4088/54/10333"
"GO:0007548","sex differentiation",230,0.477401786227264,1.44197969679428,0.00202546736097448,0.0205780376971986,0.0161999984125217,2406,"tags=24%, list=13%, signal=21%","8626/3552/3624/10468/2069/4313/4323/2625/2697/6586/558/9468/10409/4882/7042/7476/130497/63951/9353/3205/2296/3293/4808/5806/2099/64220/6665/4920/6422/3952/11144/132625/4327/6382/6092/3623/25976/8999/4254/668/3640/9985/2316/3207/1636/6299/7098/10184/4855/2067/4851/3209/7422/6662/7474/4436"
"GO:0010714","positive regulation of collagen metabolic process",24,0.754160002949794,1.68199041628208,0.00203277986891303,0.0206161615076626,0.0162300112678815,2377,"tags=58%, list=13%, signal=51%","3624/7040/8710/5345/64115/861/3673/652/90993/2022/7431/28984/7043/55323"
"GO:0051402","neuron apoptotic process",265,0.463692738813003,1.41159448037149,0.00204852737862829,0.0207395490378259,0.0163271477306572,3270,"tags=30%, list=18%, signal=25%","8626/4313/5803/7040/6376/2625/22943/558/4882/7351/7042/22861/6622/2908/255738/54209/56097/7124/4804/4909/23529/101/3339/627/9723/8200/9466/11151/27242/843/7020/355/23624/5621/2896/351/4803/837/1958/23581/128434/6326/4192/7423/2729/7043/3672/5098/340371/2043/4436/3091/7846/317/5925/2247/2730/1499/3670/839/2149/1051/6495/8829/6093/219699/4170/64114/54532/55294/57724/3981/581/637/4776/3572/2876/598/112398"
"GO:0002507","tolerance induction",19,0.778416540797294,1.6778398655636,0.00207897941138833,0.0209977040819323,0.0165303795142824,2089,"tags=47%, list=11%, signal=42%","7040/11213/3135/7048/7128/3620/3965/3133/3106"
"GO:0045071","negative regulation of viral genome replication",45,0.657944414348194,1.66096214922858,0.00208127821499381,0.0209977040819323,0.0165303795142824,3651,"tags=49%, list=20%, signal=39%","8091/3428/27350/4939/117854/7124/60489/5359/8519/24138/10410/5629/10318/4599/55337/4940/9683/4938/5610/10581/684/8638"
"GO:0032703","negative regulation of interleukin-2 production",19,0.7781969057435,1.67736645264158,0.00210889227183381,0.0212392959064167,0.0167205719529744,2157,"tags=53%, list=12%, signal=47%","2625/53833/7128/7805/2633/9454/89795/5621/7430/7538"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion",113,0.533000379710141,1.51046467193969,0.00212976348304861,0.0214122575179419,0.0168567354625065,2113,"tags=33%, list=11%, signal=29%","972/7040/80380/3956/301/3135/284194/654346/3958/53833/64115/56477/29126/942/3566/861/8995/7805/864/26191/3620/652/3965/79679/8651/6385/84830/27242/3133/8654/5621/3659/8764/407006/3718/3077/4192"
"GO:0038034","signal transduction in absence of ligand",60,0.622461769439153,1.63027947834721,0.0021446922001204,0.0214877379427288,0.0169161572003669,3259,"tags=37%, list=18%, signal=30%","3552/3624/3553/6376/3084/1437/597/7124/8406/6591/4254/10017/2139/2138/578/3574/3685/219699/4170/9531/581/598"
"GO:0051960","regulation of nervous system development",386,0.440102241267149,1.36809066065291,0.0021427098530753,0.0214877379427288,0.0169161572003669,2918,"tags=29%, list=16%, signal=25%","7424/10371/302/3553/5803/7040/6376/22943/90865/1826/53335/650/347902/7476/2119/23767/27286/54209/3569/644943/4135/7124/9353/23363/3897/79953/7058/9037/6281/5270/7052/23529/84667/56965/7162/26011/7070/3213/51393/1002/84189/23768/5789/1382/3976/54626/7074/7097/627/8482/6092/56288/4168/1956/28514/2335/1075/4038/27242/3556/5176/6405/6696/1030/5324/8140/3688/351/1636/407006/375790/23316/6091/5129/5916/8553/4192/5629/3949/23111/9423/387804/4851/27020/7422/2043/7474/7473/85358/57142/23499/3091/5925/57154/4124/4152/2247/65078/6653/7533/388585/3706/1499/706/5783/1890/40/8829/22883/5364/1739/57165/55558"
"GO:1903036","positive regulation of response to wounding",69,0.595028518453165,1.57998731521811,0.00217007287842999,0.0217044767512747,0.0170867841768572,2518,"tags=42%, list=14%, signal=36%","5054/2152/5328/9076/7056/301/5327/5345/84034/2303/7057/53905/1839/23189/50506/2281/55612/3640/2316/8428/2896/3688/407006/4192/7423/3273/10855/71/196527"
"GO:0032736","positive regulation of interleukin-13 production",12,0.837045927436047,1.6512900618488,0.00218491536627916,0.0218152498036597,0.0171739899298639,1610,"tags=58%, list=9%, signal=53%","3606/2625/90865/3965/85480/3556/3133"
"GO:0097421","liver regeneration",28,0.735790692472383,1.68179394179121,0.0021956941708253,0.0218851375959541,0.0172290088845808,3299,"tags=46%, list=18%, signal=38%","7040/9076/55959/7351/3569/7124/1956/8140/2735/51156/1051/1459/9104"
"GO:0030178","negative regulation of Wnt signaling pathway",147,0.509886208849184,1.48769290354081,0.00220440435482744,0.0219342020941679,0.0172676347635335,2713,"tags=30%, list=15%, signal=26%","4188/3487/857/3489/27122/348/22943/80114/27303/650/6657/1000/1601/164284/27123/7162/115908/6422/7091/144165/25937/6591/129293/51339/4163/64359/4038/55612/25928/11063/4035/351/1958/4192/4851/6662/7474/153090/2735/2308/30851/22881/1499/3670"
"GO:0003279","cardiac septum development",97,0.5544870991256,1.54826576477696,0.00221071022209826,0.0219592159454048,0.0172873268428411,2824,"tags=37%, list=15%, signal=32%","2625/6586/11174/7042/8701/7048/8828/9353/7849/64220/182/639/652/57167/6092/10512/3491/287/2022/57493/5754/7798/6299/6091/5629/2263/4851/9249/3209/7474/90/171019/55742/7046/3670/8829"
"GO:0050871","positive regulation of B cell activation",70,0.603708753003026,1.60974651225478,0.00222476404025384,0.0220609735566952,0.0173674352169059,2727,"tags=27%, list=15%, signal=23%","972/4323/84433/7040/3635/6778/3569/7099/958/23529/6850/10673/8660/683/4436/55122/3574/1026/57162"
"GO:0071711","basement membrane organization",37,0.679652571199572,1.65146027059015,0.0022825732734378,0.022575175342168,0.0177722390291522,2288,"tags=51%, list=12%, signal=45%","1282/4811/857/858/83872/3908/59277/1520/144165/23768/3912/90102/55612/2131/284217/23187/3688/22795/7837"
"GO:0045869","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate",10,0.860920479215978,1.64110465396187,0.00228441594724753,0.022575175342168,0.0177722390291522,903,"tags=30%, list=5%, signal=29%","8091/27350/60489"
"GO:0015718","monocarboxylic acid transport",134,0.525593264688935,1.5195094917179,0.00229475681571248,0.0226387337645502,0.0178222752064032,2509,"tags=31%, list=14%, signal=27%","3552/29015/3553/28232/348/9121/22925/8714/5743/301/7351/2171/5947/80763/7124/1906/7057/123/2182/115111/9536/634/624/6850/3952/1382/9123/8660/6567/9122/1645/5468/5321/1636/220963/6513/1244/84879/9429/2167/6578"
"GO:0035313","wound healing, spreading of epidermal cells",22,0.75385363024065,1.65933504206381,0.00229961675828639,0.0226480963388376,0.0178296458649094,2986,"tags=64%, list=16%, signal=53%","7476/1839/83478/90102/84962/55612/3690/3693/3678/3688/407006/6868/3685/116844"
"GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",46,0.653353308030894,1.6569403246415,0.0023066175421056,0.0226784756983592,0.0178535619245096,2879,"tags=26%, list=16%, signal=22%","8626/960/972/3428/29108/4582/5371/25946/4436/1026/54541/23612"
"GO:0070527","platelet aggregation",58,0.626052767289381,1.6298576663406,0.00231626183047137,0.0227346987462029,0.0178978233501722,2409,"tags=31%, list=13%, signal=27%","10630/5588/84034/3569/84959/114897/375033/5270/634/388931/6850/10398/3690/2316/10627/4627/71/1192"
"GO:0002548","monocyte chemotaxis",32,0.717543172034679,1.68331940441818,0.00232832160554125,0.0228144000299313,0.0179605679465655,2518,"tags=47%, list=14%, signal=41%","5054/57402/301/3569/3958/9353/284340/4681/100532736/8995/351/6278/3627/5155/196527"
"GO:0071901","negative regulation of protein serine/threonine kinase activity",61,0.617279093630543,1.61650466975528,0.00236074457235146,0.0230729096060781,0.0181640788344753,2500,"tags=28%, list=14%, signal=24%","2950/3553/6546/348/11213/6317/29108/26191/7345/54922/57493/23624/1849/1647/153090/5925/5770"
"GO:0042692","muscle cell differentiation",330,0.455134463294845,1.39832681029975,0.00236267231849496,0.0230729096060781,0.0181640788344753,2878,"tags=28%, list=16%, signal=24%","30846/4811/4842/2069/4323/1466/7040/6546/22943/3084/1909/81029/9734/650/858/3880/2274/3908/84665/1906/23363/1048/1000/7504/10290/133/1794/3481/3566/825/64208/80206/144165/124872/1140/3912/688/30008/627/652/6382/6261/10398/7345/28514/287/1756/2022/5339/284217/150094/87/407010/6935/3688/10938/407006/7138/4000/8506/1948/5629/4855/2263/3627/56603/4851/4627/824/7422/80005/6662/5155/71/90/5925/55122/81/8538/5738/9750/11149/23345/1499/3670/3856/50507/57591/6495/55909/2314/57462/29766"
"GO:0002011","morphogenesis of an epithelial sheet",58,0.625077157972042,1.62731777767897,0.00236802133880642,0.0230862147694073,0.0181745532843711,2369,"tags=43%, list=13%, signal=38%","10630/960/3214/7476/23767/3212/182/634/1839/3491/83478/90102/84962/55612/284217/3690/2316/3693/3678/3688/407006/780/6868/4851/7474"
"GO:0006222","UMP biosynthetic process",10,0.85989680656228,1.63915330770321,0.00237518614026387,0.0231171477954085,0.0181989052162456,615,"tags=20%, list=3%, signal=19%","978/7378"
"GO:0032611","interleukin-1 beta production",75,0.585793244756876,1.58737021866354,0.00239545273224582,0.0232362927511483,0.0182927017250404,2221,"tags=37%, list=12%, signal=33%","2950/3428/834/6376/1992/22861/113277/114769/54209/3569/114548/29108/7099/7124/79792/8877/7128/140885/4088/54/3965/10333/55765/351/1958/2000/1903/5371"
"GO:0032651","regulation of interleukin-1 beta production",75,0.585793244756876,1.58737021866354,0.00239545273224582,0.0232362927511483,0.0182927017250404,2221,"tags=37%, list=12%, signal=33%","2950/3428/834/6376/1992/22861/113277/114769/54209/3569/114548/29108/7099/7124/79792/8877/7128/140885/4088/54/3965/10333/55765/351/1958/2000/1903/5371"
"GO:0050927","positive regulation of positive chemotaxis",18,0.791398418695012,1.67839542021174,0.00240939920249986,0.0233324929459476,0.018368435039653,2852,"tags=72%, list=15%, signal=61%","7424/2152/3576/1901/1012/5228/3673/4088/9048/7423/7422/7857/177"
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway",34,0.705882753225956,1.67815396925483,0.00245034295126416,0.0236893756774136,0.0186493898988227,2698,"tags=59%, list=15%, signal=50%","9982/2625/55959/4804/7057/64399/23213/81848/90993/2817/10253/56975/3688/860/574506/25865/27020/7474/2247/1499"
"GO:0002686","negative regulation of leukocyte migration",41,0.66162020118584,1.63742798224071,0.00245779198702775,0.0237002810106876,0.0186579750897105,1554,"tags=34%, list=8%, signal=31%","90865/79890/9353/3204/22914/100528032/56477/4681/100532736/257144/9466/84830/1265/23143"
"GO:0046633","alpha-beta T cell proliferation",36,0.669820662071415,1.6159281658167,0.0024596561712007,0.0237002810106876,0.0186579750897105,1971,"tags=44%, list=11%, signal=40%","3606/84433/5588/7048/284194/654346/64115/1794/29126/6850/3965/3133/3105/3659/8764/2000"
"GO:0038066","p38MAPK cascade",53,0.621010092824064,1.59741760138797,0.0024666535184338,0.0237282234638706,0.0186799727021101,3152,"tags=45%, list=17%, signal=38%","1830/3553/650/54209/7498/8877/3952/26191/652/3965/677/1647/7430/7538/4616/51776/7422/153090/84557/6885/177/1739/5600/54986"
"GO:0045123","cellular extravasation",58,0.623831597411289,1.62407510144639,0.00247154038856427,0.023735804958832,0.0186859412112627,3541,"tags=53%, list=19%, signal=43%","6376/11035/5724/3676/7124/3383/6404/56477/10164/7070/140885/101/3952/7499/9466/2131/683/3688/4192/3672/5734/9750/6093/177/961/9435/83692/613/1399/2241/50848"
"GO:0033627","cell adhesion mediated by integrin",77,0.59024975191674,1.60240389360852,0.00248049755136966,0.0237823862913604,0.0187226122254827,2258,"tags=42%, list=12%, signal=37%","5054/3694/5328/3691/7042/9358/84034/3675/3676/3383/2303/1307/1969/3696/6850/6591/3673/3976/3655/55612/2200/2131/23075/3690/3693/3678/3688/4582/6868/3273/8631/3672"
"GO:0048545","response to steroid hormone",276,0.454948347122558,1.38532561336687,0.00249514424194353,0.023883273231562,0.0188020351663462,2715,"tags=23%, list=15%, signal=20%","8626/306/3624/857/374/3490/7040/2706/6586/81606/5743/8061/9076/301/7351/7042/2908/5724/3569/9420/5058/7124/9353/1906/7057/1601/133/2099/6422/164091/3351/7097/6382/1956/84830/85315/5069/5176/677/11063/6696/678/6446/3557/114907/54206/1636/2355/5732/7054/7538/3726/7043/5122/54658/23543/4734/1829/7533/6337/706/3670/1026"
"GO:0018212","peptidyl-tyrosine modification",157,0.497265587717125,1.45999773834436,0.00254252924006397,0.0242566504599843,0.0190959752687368,3064,"tags=41%, list=17%, signal=34%","9052/3606/374/7040/3084/2202/133396/54209/3569/1440/7039/1489/9961/6422/8995/6850/3976/1839/1464/5154/79705/285489/3059/4254/8651/1956/4038/23624/683/5621/2242/3690/3678/351/54206/2534/10464/3718/780/7423/6868/3273/2263/7422/2041/5155/2043/3600/9181/90/8459/5770/30844/388585/50507/54625/2268/8829/4739/27/5336/55294/6714/22876"
"GO:0032970","regulation of actin filament-based process",344,0.442996048634379,1.36832267633126,0.00253967942984923,0.0242566504599843,0.0190959752687368,3059,"tags=33%, list=17%, signal=28%","3552/1902/10630/857/7040/6376/343578/148170/5880/1901/10391/5345/4233/11211/6711/29108/10395/5058/55243/390/9353/822/1906/11346/122786/1440/9788/9037/4070/6281/6624/284266/64411/6422/1490/140469/163782/2934/5154/23189/4088/3059/57822/23406/6385/10174/90102/1265/11151/287/51474/5318/23075/7408/683/171024/3690/2316/126820/4035/10411/59/50853/6840/64857/5829/9839/29098/55704/130271/23616/5217/11135/1832/10109/3273/5629/28984/9620/7043/10435/4627/11078/2041/71/89848/85358/5734/116984/93663/51429/6709/51571/54434/1829/54961/7046/23370/8829/4739/2314/3728/6093/6710/27289/27/29766/1739/961/91663/6717/9647/8440"
"GO:0060078","regulation of postsynaptic membrane potential",108,-0.456908351025653,-1.49184159736669,0.00255805369116151,0.0243646199432834,0.0191809739203956,2187,"tags=29%, list=12%, signal=25%","134/1136/2901/5530/54413/5649/66000/124925/5027/81832/89832/135/23542/2567/401190/2905/3751/2902/57502/4355/2563/2556/1128/116443/9378/3359/2558/1139/1135/22999/22871"
"GO:0030177","positive regulation of Wnt signaling pathway",132,0.523778601458547,1.50847146332915,0.00257254957954697,0.0244223518281254,0.0192264231734563,2656,"tags=27%, list=14%, signal=24%","7040/22943/8796/1001/81029/650/55959/57664/9037/1601/120892/27123/7128/6422/51339/7097/23189/4088/79705/23213/1956/5754/130574/6299/9839/64750/79971/2263/147699/7474/7473/23499/55366/2247/22881/8932"
"GO:0048754","branching morphogenesis of an epithelial tube",132,0.523530744727351,1.50775764110548,0.00257254957954697,0.0244223518281254,0.0192264231734563,3607,"tags=50%, list=19%, signal=41%","1282/374/4323/7040/1909/3237/3371/650/7048/4233/5058/7124/9353/1906/2303/64399/7849/4070/2099/1969/2246/652/9723/54922/2022/2131/1435/284217/10253/2297/3207/6299/780/4192/9620/4855/2263/5371/2138/4851/7422/6662/7474/90/3911/55366/3217/2247/1512/1499/6495/8829/1739/6714/1522/7421/5314/4776/56998/6789/255743/2736/10252/25932/8945/9241"
"GO:0048333","mesodermal cell differentiation",27,0.727825789837571,1.64645104561121,0.00260563251129229,0.0246959375988439,0.0194418027502918,2241,"tags=56%, list=12%, signal=49%","8091/3624/22943/2697/3691/3675/2303/3673/652/3690/3207/2139/3688/2263/2138"
"GO:0002363","alpha-beta T cell lineage commitment",25,0.734760326519965,1.65075889781023,0.0026135949656032,0.0247309288330198,0.0194693494943713,2010,"tags=32%, list=11%, signal=29%","9021/3956/6778/3569/8995/3716/10538/3718"
"GO:2000404","regulation of T cell migration",39,0.67908874520425,1.67700523464267,0.00262255850470605,0.024775263133365,0.0195042515392494,3386,"tags=59%, list=18%, signal=48%","6364/11035/29108/3676/101/9466/11151/23143/1893/3690/351/8764/6868/284114/6278/3627/7474/9750/27/4345/83692/387695/1399"
"GO:0043373","CD4-positive, alpha-beta T cell lineage commitment",23,0.751289181763208,1.6646085476535,0.00263868547727299,0.0248465489412811,0.0195603710775684,2010,"tags=35%, list=11%, signal=31%","9021/3956/6778/3569/8995/3716/10538/3718"
"GO:0007266","Rho protein signal transduction",126,0.526621938170034,1.50897317008644,0.00263539239870611,0.0248465489412811,0.0195603710775684,3564,"tags=48%, list=19%, signal=39%","1902/10630/348/148170/397/55619/4233/1012/3675/10395/4804/54869/120892/19/64283/7010/117289/23189/57449/50650/9754/54922/1278/57493/2828/3688/10276/6091/11135/23348/9620/9138/9411/9423/10435/8727/9181/65078/9750/30851/7126/6242/2149/29984/23370/8829/6093/27/83892/5364/9289/8874/391/64787/613/10928/57572/10979/50848/201176"
"GO:0060602","branch elongation of an epithelium",18,0.787876714184645,1.6709265997265,0.00265185141765102,0.0249299862980796,0.0196260568862723,2793,"tags=61%, list=15%, signal=52%","374/7040/3371/2099/2246/652/10253/2263/6662/7474/6495"
"GO:0032368","regulation of lipid transport",112,0.544838198653536,1.54435002894866,0.00266560708862758,0.0249782049356672,0.0196640168639858,1851,"tags=25%, list=10%, signal=23%","3552/857/302/3553/348/22925/154664/5360/9227/255738/54209/9388/1906/7057/114897/1601/19/2182/57540/9536/6850/8660/6696/3690/5468/4035/5321/5045"
"GO:0003013","circulatory system process",477,0.422189976705273,1.31653579149848,0.00266482782685444,0.0249782049356672,0.0196640168639858,3056,"tags=33%, list=17%, signal=28%","7424/857/4842/28232/4313/7040/6546/348/1909/2697/8714/2313/5743/3762/4882/10659/26509/7042/710/6335/10391/59341/5345/6518/5724/84034/2171/2034/80763/146/6327/10631/3676/7124/92745/8870/9424/781/9353/1906/2303/2296/133/6515/3269/9590/634/2621/624/81031/25937/64167/3351/3952/7010/3579/2934/2257/1839/5742/4088/5028/2946/10848/65266/10911/7136/3363/2281/23630/1956/5029/28514/6567/1278/287/5318/1756/2022/2131/5125/57493/5339/3953/10052/147/8654/6446/2316/8140/5468/4035/407010/2828/3688/351/59/1636/2534/9839/29098/4973/7220/6326/623/6513/3777/1832/2132/145741/1889/7423/7054/1244/136/2729/89797/3627/10060/3672/5331/2784/84879/7422/80005/5155/9429/9446/6330/9962/5770/11149/2730/1829/719/6337/5910/3670/51752/2149/50507/40/3728/6093/1727/177/9732/1739/3352/64849/128/6714/6717/1003/376497/1522"
"GO:0061005","cell differentiation involved in kidney development",48,0.6463859417835,1.65049569658278,0.00267950595090648,0.0250678820059765,0.0197346148684227,2354,"tags=44%, list=13%, signal=38%","2625/1909/10409/4318/130497/1906/2303/9788/7849/182/25937/3976/2131/4643/2828/59/6299/8826/84662/4851/5155"
"GO:0071498","cellular response to fluid shear stress",20,0.773610655121753,1.67627141526759,0.00269545791984473,0.0251764464739046,0.0198200819199449,1595,"tags=30%, list=9%, signal=27%","7980/4313/3037/5743/9788/5339"
"GO:0051917","regulation of fibrinolysis",16,0.806052717260113,1.66869772238142,0.00270801054728345,0.025252961480384,0.0198803181291374,823,"tags=50%, list=4%, signal=48%","5054/5328/2191/7056/5327/5345/7057/5329"
"GO:0099519","dense core granule cytoskeletal transport",12,-0.814344241074074,-1.71708784458854,0.00274784056816849,0.0255047538358237,0.0200785409052073,93,"tags=33%, list=1%, signal=33%","23095/547/8499/6860"
"GO:1901950","dense core granule transport",12,-0.814344241074074,-1.71708784458854,0.00274784056816849,0.0255047538358237,0.0200785409052073,93,"tags=33%, list=1%, signal=33%","23095/547/8499/6860"
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",27,0.725794628919844,1.6418562551222,0.00274958868227775,0.0255047538358237,0.0200785409052073,2010,"tags=30%, list=11%, signal=26%","9021/3956/6778/3569/8995/3716/10538/3718"
"GO:0048592","eye morphogenesis",141,0.516488449500878,1.50462181061161,0.00275262841433083,0.0255047538358237,0.0200785409052073,2698,"tags=32%, list=15%, signal=27%","4237/1295/2201/55714/2202/1826/8076/54549/1296/64220/7070/182/1969/24147/793/639/120114/220/652/1290/6101/28514/668/2200/8412/7020/2195/6935/4647/50939/221935/5916/7054/5629/4851/84879/7422/6662/5818/7474/3091/4124/2247/578/1499"
"GO:0006809","nitric oxide biosynthetic process",67,0.58702788384144,1.55133019666323,0.00278404507806473,0.0257546406502761,0.0202752635498543,1451,"tags=24%, list=8%, signal=22%","857/4842/3553/348/5743/7099/7124/1906/22914/100528032/5806/2099/140885/4088/54/10333"
"GO:2000181","negative regulation of blood vessel morphogenesis",91,0.566551939907229,1.56369149437533,0.0027937270555042,0.0258029878443777,0.0203133247332976,2224,"tags=36%, list=12%, signal=32%","5054/6678/7042/3135/11005/7124/1284/7057/7058/2296/1969/7010/140862/3339/161742/23213/9723/90993/8838/5176/10253/10769/5468/2828/1647/6464/574506/407006/2534/3273/28984/5371/3627"
"GO:0019882","antigen processing and presentation",95,0.563898700011281,1.56515177499155,0.0028168466034379,0.0259750934403008,0.0204488143471163,2895,"tags=40%, list=16%, signal=34%","972/3135/83871/912/3112/5696/54209/29108/3383/1510/23180/1520/7057/64167/10437/5971/3115/2131/3111/3133/968/3136/135250/3105/154064/1636/3077/3106/3134/3140/3107/10981/1512/51752/6891/353091/6892/6890"
"GO:0008015","blood circulation",403,0.428690391820773,1.33313541817792,0.00285340554578902,0.0262703839676696,0.0206812809284783,2903,"tags=32%, list=16%, signal=28%","7424/857/4842/4313/7040/6546/348/1909/2697/2313/5743/3762/4882/10659/26509/7042/710/6335/10391/59341/5345/6518/5724/84034/2034/80763/146/6327/10631/3676/7124/8870/9424/781/9353/1906/2303/2296/133/3269/9590/634/2621/624/64167/3351/3952/7010/3579/2934/2257/1839/5742/4088/5028/2946/10848/65266/10911/7136/3363/2281/23630/1956/5029/28514/1278/287/5318/1756/2022/2131/5125/5339/10052/147/8654/6446/2316/5468/407010/2828/3688/351/59/1636/9839/29098/4973/7220/6326/623/3777/1832/2132/145741/1889/7423/7054/136/2729/89797/3627/10060/3672/5331/2784/7422/80005/5155/9446/6330/9962/5770/11149/2730/1829/719/6337/5910/3670/51752/2149/40/3728/6093/1727/177/9732/1739"
"GO:0071900","regulation of protein serine/threonine kinase activity",186,0.497332320010972,1.48444983759885,0.0028771575741982,0.0264470150987012,0.0208203332562279,2571,"tags=25%, list=14%, signal=22%","8091/2950/3553/894/6546/348/11213/6317/6622/29108/7099/5058/7124/1906/7057/4486/120892/7070/2246/26191/5154/10333/7345/1956/54922/57493/23624/171024/1030/1849/1647/6091/5292/6868/5629/28951/28984/29950/5155/7474/153090/5925/5770/51719/2247/57214"
"GO:0072091","regulation of stem cell proliferation",69,0.585877427906556,1.55568830006899,0.00288223356001742,0.026451687077751,0.020824011257712,2829,"tags=39%, list=15%, signal=33%","8626/8091/7424/7040/2810/2697/135228/7048/2192/6591/4254/55612/677/860/1636/407006/3200/3664/5916/5292/4851/6662/7474/2247/1499/7046/4781"
"GO:0002828","regulation of type 2 immune response",27,0.723578422508395,1.63684286398607,0.00289354492231246,0.0265134788688472,0.0208726566597856,1605,"tags=48%, list=9%, signal=44%","3606/972/2625/90865/301/6778/3569/114548/942/3566/3620/9466/1893"
"GO:0003401","axis elongation",24,0.745865098671344,1.66349043027678,0.00291022594974598,0.0265756104873484,0.0209215695899637,2369,"tags=50%, list=13%, signal=44%","374/7040/3371/2099/6422/2246/652/10253/5754/2263/6662/7474"
"GO:0032633","interleukin-4 production",26,0.723420549926307,1.63699945964555,0.00291777715090908,0.0265756104873484,0.0209215695899637,1754,"tags=42%, list=9%, signal=38%","2625/5588/90865/114548/53833/942/6850/3965/3556/3133/8140"
