"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008544","epidermis development","224/6809","395/18805",0.567088607594937,1.56617730442397,8.56786608265793,4.57223553946388e-17,2.64150516848118e-14,1.75626348855579e-14,"KRT6A/KRT5/ANXA1/HOXB13/LAMC2/MET/COL17A1/KRT6B/FST/SFN/EPHA2/PDGFA/EMP1/ETV4/EXT1/KRT6C/CLDN1/GSDME/PKP1/EXTL3/CYP27B1/CSTA/MAFB/SLITRK6/OPN3/EDA/FOXQ1/UGCG/TGFB2/INSR/DLL1/PALLD/COL7A1/GRHL3/WNT10B/TP63/BNC1/NAB1/FOXC1/KLK5/MAFF/ATP2C1/IVL/LAMA3/PPP3CA/TRIOBP/SLC44A4/MCOLN3/ZBED2/PLEC/GJB5/CTNNB1/LAMB3/DKK1/IL1A/CRABP2/BCL11B/IL18/FOSL2/JAG1/KRT17/TPRN/PPL/EGFR/OVOL1/INHBA/LGR4/CD109/PLOD3/DSP/NTF4/FERMT1/KRT15/PTCH2/KRT7/FGFR2/CDH3/KRT14/LRP4/SOX9/SPRR1B/NAB2/SCEL/COL6A1/NGFR/PTHLH/VDR/TRADD/NOTCH1/ANKRD24/IRF6/AGPAT2/ZFP36L1/EREG/IGFBP5/MYO6/FLOT2/CERS3/BCR/AP3B1/NUMA1/ROCK1/KRT4/HOXA7/SNAI1/KRT81/SPRR3/HPSE/GRHL2/ATP2A2/SEC24B/SULT2B1/NHERF1/KRT16/ADAM9/STK4/SPRR1A/ZNF750/ALOX15B/FABP5/BMP4/KLK7/MAP2K1/GAL/SPINK5/LHX2/ZFP36/HRNR/TFDP1/KRT34/LAMA5/HOXC13/KCNQ1/LATS2/ERRFI1/KLF7/NFKBIZ/STS/TNF/FLNB/RBPJ/ELAPOR2/FLG/KRT75/WNT5A/FZD6/PTCH1/SAV1/ESRP1/CST6/IFT74/CASP3/CDKN1A/SCRIB/IFT172/KRT9/TNFRSF19/PAFAH1B1/CYP26B1/ERCC2/FOXE1/CLDN4/SRF/TGM3/NSDHL/YAP1/LSR/SMAD4/KAZN/DNASE1L2/KRT31/NAGLU/ROCK2/SPRR2D/SLC4A7/NCOA3/CNFN/PLS1/SOS1/PKP3/SOD1/PITX2/TRIM16/PPARD/ZDHHC21/CCN2/ABCA12/CLIC4/HLA-DRB1/SPINT1/LCE1C/MYO7A/FA2H/ACER1/FLG2/KEAP1/SOX21/POU3F2/SOSTDC1/KRT86/TMC1/MYSM1/APCDD1/POU2F3/PPARA/CYSRT1/FOXN1/LIPM/MSX2/NF1/GLI1/LIPK/DSC1/EDA2R/ALX4/TGM1/EDAR/SMO/PLAAT4/HES1/STRC/CASP14/SVEP1/WAS",224
"GO:0032956","regulation of actin cytoskeleton organization","202/6809","348/18805",0.580459770114943,1.60310559215913,8.55561003224524,5.43798169759418e-17,2.87986447401758e-14,1.91474197667921e-14,"MET/FSCN1/PAK1/SPTBN1/PHLDB2/ARHGEF26/SMAD3/RAC2/CAPG/RND3/KANK1/TACSTD2/NGEF/VASP/PDGFA/ARAP3/SORBS3/LIMA1/TRPM2/ARPC2/FLNA/COTL1/SDC4/EPHA3/ARHGAP6/LIMCH1/PRKD1/CGNL1/PXN/GSN/FLII/CDC42EP2/MTSS1/CORO1A/PFN2/SVIL/DLC1/S100A10/CYRIB/GRHL3/ACTG1/ARHGAP28/SYNPO/SNX9/EDN1/KIRREL1/SLIT2/TRIOBP/EPHA1/LPAR1/CDC42EP1/EFNA5/TGFB1/IL1A/ARHGEF18/SWAP70/TMEFF2/SFRP1/PPM1F/ARHGAP44/TMOD3/SPTBN5/CX3CL1/PFN1/ARHGAP18/PLEKHG2/RHOG/ARHGAP40/SEMA5A/ARAP2/CDC42EP5/SPTAN1/RAPGEF3/PAK2/TENM1/DNAI3/WASF3/BIN1/RHPN2/MYADM/DLG1/MLST8/VILL/SSH1/RALA/S1PR1/PPM1E/CCDC88A/HCLS1/ROCK1/RHOA/WDR1/NRP1/SSH3/CYFIP2/PREX1/CD47/CORO2B/ODAM/LRP1/SERPINF2/NEDD9/FCHSD1/IQGAP2/KANK4/TWF2/F11R/FZD10/ARPIN/CTTN/ABL2/CELSR1/ARAP1/DSTN/MYO3B/HAX1/TMOD1/PDGFRB/CDC42/RAC1/ELN/ARPC3/KANK2/SHANK3/NCK2/SPTBN2/CRK/TGFBR1/PLEKHH2/CARMIL3/SH3BP1/PTGER4/RHOQ/TWF1/PYCARD/RGCC/CARMIL1/CLASP1/ALOX15/SPTB/WASHC5/CSF3/FCHSD2/GBA2/VIL1/EVL/RHOBTB1/RASA1/FER/FHOD1/RHPN1/ABI2/SMAD4/ROCK2/BBS4/SIGLEC15/ARHGEF10/NCKAP1/PRKCD/ARHGEF5/DIXDC1/RHOC/ARF6/RHOF/NAA20/PIK3CA/RHOBTB2/CTNNA2/SPTBN4/SLC9A1/PRKCE/AVIL/CRACD/CCN2/TGFB3/DAPK3/EPS8/FERMT2/BST1/RAC3/ABL1/ADD3/SYNPO2/NCK1/FMN1/PRKN/CSF1R/CARMIL2/RICTOR/BST2/WASHC4/AMOT/ANKRD23/PIK3R1/PROX1/RND1/ITGB3/C9orf72/KANK3/OR2A4/WAS/ESAM",202
"GO:0010810","regulation of cell-substrate adhesion","142/6809","224/18805",0.633928571428571,1.75077497220066,8.5162384682992,9.19946519905441e-17,4.49712317999929e-14,2.99001241368457e-14,"ITGA3/MMP14/PHLDB2/SMAD3/RAC2/COL16A1/KANK1/TACSTD2/FN1/SPOCK1/PKP2/CDK6/ARPC2/FLNA/SDC4/EPHA3/FBLN1/ARHGAP6/LIMCH1/PLEKHA2/ACTN4/CORO1C/DLC1/S100A10/ACTG1/THBS1/FZD4/HSD17B12/DDR1/HACD1/ITGA6/ONECUT2/TRIOBP/PEAK1/CSPG5/EPHA1/SERPINE1/EFNA5/EFEMP2/JAG1/SFRP1/NID1/JUP/PPM1F/PDPN/FERMT1/ITGA5/CCDC80/COL8A1/CX3CL1/TLN1/RIN2/PLAU/PTPN1/DOCK5/SRC/ARHGEF7/MELTF/NOTCH1/BCL6/HAS2/CRKL/MYADM/SPRY4/RRAS/SLK/CSF1/CEACAM6/ROCK1/RHOA/HOXA7/NRP1/CDH13/ADAM15/PREX1/CORO2B/STK4/NEDD9/MACF1/NEXMIF/MDK/GBP1/CDC42/CCL28/RAC1/VCL/EDIL3/PDGFB/UNC13D/CRK/RSU1/APOD/PTK2/MAP4K4/P4HB/CARMIL1/CLASP1/ALOX15/COL26A1/CAMSAP3/AJAP1/PIK3CB/FBLN2/MINK1/SPOCK2/RASA1/CCN1/THY1/ROCK2/COL1A1/VEGFA/DAB2/EPB41L5/UTRN/PTPRA/EMP2/SLC9A1/PRKCE/EGFLAM/GSK3B/POLDIP2/DAPK3/ILK/TEK/FERMT2/FUT1/BST1/RAC3/ABL1/DUSP22/ABI3BP/NPNT/FZD7/FMN1/DUSP3/NF1/SEMA3E/PIK3R1/CDKN2A/EGFL6/MIR503/ITGB3",142
"GO:0045785","positive regulation of cell adhesion","266/6809","499/18805",0.533066132264529,1.47221451273821,8.05455282019277,2.31516372906537e-15,1.05091896415789e-12,6.98726857779577e-13,"LGALS1/ANXA1/ITGA3/CAV1/SYK/SFN/SIRPA/RUNX1/SMAD3/COL16A1/IL4R/EFNB1/TGFBR2/FN1/PLAUR/JAK1/ADAM8/PODXL/ETS1/PTAFR/CDK6/ARPC2/FLNA/SDC4/PKP1/FBLN1/IGF2/TGM2/HLA-A/PLEKHA2/FSTL3/ITGA2/FOXA1/KITLG/PRKD2/LAMB1/EFNB2/ADAM19/TGFB2/LIF/CORO1A/S100A10/CYRIB/ACTB/HLA-E/WNT10B/NRG1/HSD17B12/HACD1/ITGA6/PPP3CA/TRIOBP/CSPG5/EPHA1/TGFB1/IL1A/CD44/TNFSF9/IL18/EFEMP2/ZP3/SFRP1/CD74/NID1/JUP/PPM1F/PDPN/FERMT1/ITGA5/CCDC80/CARD11/SAA1/FRMD5/COL8A1/CX3CL1/TNFRSF14/IL6R/MYO10/IL1B/GATA3/ZBTB16/RIN2/FYN/DOCK5/SRC/ARHGEF7/IL7R/PDCD1LG2/PRKCQ/SMARCD1/FCHO1/BCL6/KIF26B/HAS2/CRKL/MYADM/ITGA4/RRAS/CSF1/CITED2/FLOT2/TMEM102/BCL10/IGF1/FOXA2/CEACAM6/AP3B1/ADGRG1/ROCK1/RHOA/NRP1/SOX2/HLA-G/IL1RL2/FUT3/ANK3/CDH13/LAMA1/PREX1/SMARCC1/CD47/RHOD/ADAM9/ZBTB7B/CD1D/HLA-DOB/STK4/CBFB/SERPINF2/NEDD9/RAG1/F11R/EMILIN2/ABL2/HLX/SIRPB1/MDK/YES1/NLRP3/IL6ST/LAMA2/CDC42/CCL28/RAC1/EDIL3/NFKBIZ/SHB/IL6/ARID2/PDGFB/UNC13D/NCK2/HLA-DPB1/CD274/TNF/SOX13/CRK/RSU1/MAP4K4/DNAJA3/FLOT1/WNT5A/HLA-DMB/EPB41L4B/RARA/P4HB/BRD7/ITPKB/B2M/PYCARD/FOXC2/CARMIL1/IFT74/ALOX15/ADA/ITGAV/YWHAG/BAD/KLRK1/KLRC4-KLRK1/COL26A1/CD46/TNFSF4/GP1BA/FBLN2/SPOCK2/AFDN/CCN1/THY1/STX4/VAV3/VEGFA/TFE3/DAB2/TRAF6/EPB41L5/SMARCA2/PLPP3/CHST4/PIK3CA/VSIR/UTRN/CHST2/PKP3/CD86/CYLD/RASAL3/SOCS1/EMP2/MAGI1/PRKCE/EGFLAM/RIPK2/AGER/BTN2A2/IL23A/LGALS9/GSK3B/ST3GAL4/TNFSF18/HLA-DRB1/HSPD1/FOXP3/IL15/HLA-DMA/STX3/POLDIP2/ILK/TEK/LEP/RUNX3/FERMT2/FUT1/RASGRP1/SMARCD3/HLA-DQB1/RAC3/ABL1/ZAP70/NCK1/ABI3BP/MFSD2B/PIEZO1/NPNT/VNN1/CD83/LYN/FMN1/PNP/SOX12/NFKBID/ICOSLG/EGR3/TNFSF13B/CD70/VTCN1/HLA-DOA/LAMC1/EPHA4/GPAM/GP6/HES1/IL7/EGFL6/ITGB3/DUSP10",266
"GO:0007266","Rho protein signal transduction","96/6809","139/18805",0.690647482014389,1.90742045811141,8.08982068845232,2.99175092757521e-15,1.2675051429827e-12,8.42728998125396e-13,"ITGA3/MET/ARHGEF28/ARRB1/KANK1/ARHGAP6/CDC42EP2/ARHGEF3/DLC1/ABCA1/HEG1/CTNNAL1/ARHGEF1/MCF2L/RHOU/NET1/ARHGAP29/LPAR1/CDC42EP1/RTKN/ARHGEF18/ITGB1/TNFAIP1/PDPN/DOCK9/PLEKHG5/RALBP1/TAX1BP3/APOE/RHOG/ARHGEF7/NGFR/KCTD10/ADRA2A/CDC42EP5/ROBO1/BCL6/CCDC125/EPS8L2/BCR/DOCK10/RHOV/ADGRG1/ROCK1/RHOA/NRP1/CDH13/RHOD/ARHGDIB/SHTN1/F11R/ARHGAP27/ABL2/CELSR1/ARHGAP1/PLXNB1/CDC42/EPS8L1/RAC1/KANK2/SCAI/FLOT1/RHOB/F2R/MYO9B/ARHGEF2/GNA12/ARHGEF11/RASIP1/RIPOR1/GNA13/ARHGDIA/KCTD13/LRRK2/FLCN/RTN4R/NTN1/ROCK2/DOCK6/ARHGDIG/CFL1/ROPN1B/EPS8/TEK/FERMT2/ARHGAP20/TAGAP/STARD13/ABL1/STARD8/SEMA4D/COL1A2/GPR4/ARHGAP4/ARHGAP5/WAS",96
"GO:0007409","axonogenesis","247/6809","459/18805",0.538126361655773,1.48618978277821,7.9449292828448,5.6171571369505e-15,2.08021288596469e-12,1.38307582496373e-12,"PAK1/SEMA7A/ARHGEF28/EFNB1/FN1/S100A6/VASP/PARD3/SEMA6A/EXT1/MAPT/NTN4/NRP2/WNT7A/EPHA3/EPHB3/RTN4/SLITRK6/KIF5C/SEMA3F/EFNB2/NPTN/PALLD/ACTB/ACTG1/SEMA4B/APLP1/EDN1/SLIT2/L1CAM/PRICKLE1/B3GNT2/APP/EFNA5/PTK7/CNTN1/CDH4/EPHA10/CRABP2/BCL11B/SEMA3C/FGF13/SPART/PCDHAC2/SEMA3G/SEMA3A/ITGB1/BMPR1B/ECE1/RAB3A/FLRT2/SMURF1/FGFR2/GATA3/ADAM17/LRP4/NECTIN1/PTPRZ1/APOE/RYK/NEO1/FYN/EPHA7/NRCAM/EDNRA/NGFR/PRKCQ/FEZ2/UCHL1/SEMA5A/ADCY1/NOTCH1/EPHA6/ROBO1/PAK2/SLIT3/ITGA4/UNC5A/NPR2/FLRT3/TUBB3/BCL11A/ETV1/TIAM1/DSCAM/SEMA3D/PRDM8/APLP2/SEMA4F/NRP1/CYFIP2/ANK3/ARTN/ANOS1/EFNA4/VANGL2/ARK2C/NEXN/DPYSL5/ATL1/MACF1/SHTN1/POTEE/POTEI/TWF2/KALRN/CTTN/MAP2K1/PTPRS/PLXNB1/LHX2/BSG/POTEF/CNTNAP1/EFNA1/MATN2/LAMA2/WDR47/PICALM/RAC1/WNT7B/CDH11/VCL/FEZ1/NFIB/MAP6/KLF7/MYPN/TTL/WNT3/NKX6-1/PTK2/FLOT1/WNT5A/NRXN3/EFNA3/PTCH1/PLXNB2/NELL2/TRIO/UST/NEFH/ACTL8/APBB2/MEGF8/BDNF/NRXN1/TSKU/PAFAH1B1/ARX/XK/PLXNA3/FOXG1/NOTCH2/CCK/EVL/GOLGA4/SRF/DIP2B/ARHGEF40/STXBP1/TUBB2B/PITPNA/ROBO4/NUMB/NDN/UNC5C/POTEJ/SMAD4/THY1/RTN4R/NTN1/EDN2/VEGFA/BOC/EPHB6/FOXD1/SOS1/ANAPC2/CTNNA2/CRPPA/NFASC/SPTBN4/TRPV2/CDK5/GSK3B/ROBO3/LYPLA2/COBL/PLXNC1/POU4F1/GBX2/USP9X/SEMA6C/EPHB2/MAP3K13/IGF1R/EFNA2/KIF21A/VAX1/RAC3/RELN/NDEL1/ABL1/POU3F2/PAX2/SIPA1L1/KIAA1755/B4GAT1/SKIL/PLEKHG4/AMIGO1/ROBO2/MAP1B/ACTBL2/SEMA4A/B4GALT6/C12orf57/PTPRH/MCF2/SLITRK3/CSF1R/AUTS2/BRSK2/SEMA4G/SEMA3E/ULK1/ISL1/EPHA4/SEMA4D/NLGN3/LHX9/KIFC2/SMO/OLFM1/ADCY10/CNTN2/APBB1/CNTN4/ARHGAP4/TRIM46/C9orf72/NTN3/SPP1/HOXA2/CELSR3/ATOH7",247
"GO:0007160","cell-matrix adhesion","146/6809","240/18805",0.608333333333333,1.68008640524796,7.98860223281042,5.67061345144002e-15,2.08021288596469e-12,1.38307582496373e-12,"ANXA2/ACTN1/ITGA3/COL17A1/MMP14/TRIP6/ITGB8/PHLDB2/ITGB4/SMAD3/COL16A1/FN1/ZYX/CDK6/SDC4/EPHA3/ARHGAP6/LIMCH1/PTPRK/PLEKHA2/ITGA2/ITGB5/CORO1C/EDA/THSD1/DLC1/S100A10/ACTG1/THBS1/ITGB6/DDR1/ITGA6/ONECUT2/L1CAM/AJUBA/LYPD3/PEAK1/EPHA1/SERPINE1/CTNNB1/EFNA5/CD44/EFEMP2/JAG1/SFRP1/ITGB1/NID1/JUP/PPM1F/FERMT1/ITGA5/CX3CL1/SGCE/TLN1/RIN2/PLAU/BCAM/SRC/ARHGEF7/PPFIA2/BCL6/ITGA4/RRAS/SLK/SNED1/CSF1/BCR/CEACAM6/TIAM1/ROCK1/RHOA/HOXA7/HPSE/NRP1/CDH13/ADAM15/CORO2B/RHOD/BCL2L11/ADAM9/ITGA1/TESK2/MACF1/CTTN/NEXMIF/CCL28/CD63/RAC1/CDH11/VCL/HOXD3/ITGBL1/APOD/PTK2/MAP4K4/TIMM10B/FBLN5/CLASP1/ITGAV/MSLN/CAMSAP3/AJAP1/PIK3CB/MINK1/SRF/RASA1/THY1/ROCK2/VEGFA/COL5A3/EPB41L5/MUC4/UTRN/PTPRA/EMP2/SLC9A1/ITGAL/CCN2/CDK5/GSK3B/NID2/POLDIP2/DAPK3/ILK/TEK/ITGA11/FERMT2/FUT1/ITGAD/ITGB7/BST1/ABL1/DUSP22/NPNT/FMN1/ADAMTS13/COL13A1/DUSP3/NF1/SEMA3E/PIK3R1/STON1/CDKN2A/STRC/SVEP1/ITGB3",146
"GO:0032535","regulation of cellular component size","199/6809","353/18805",0.563739376770538,1.55692744605228,7.95816263953801,5.89202705702035e-15,2.08021288596469e-12,1.38307582496373e-12,"SPTBN1/KCNK6/SEMA7A/SLC12A4/CAPG/KANK1/FN1/VASP/STK39/MSN/LIMA1/MAPT/ARPC2/COTL1/WNT7A/PRKD1/RTN4/SEMA3F/DEPTOR/LRRC8A/GSN/FLII/CDC42EP2/CORO1A/PFN2/SVIL/CYRIB/ARHGAP28/SNX9/EDN1/KCNN4/EZR/KIRREL1/SLIT2/L1CAM/AKT3/TRIOBP/CDC42EP1/EFNA5/WNK3/CDH4/SWAP70/CRABP2/FGF13/SPART/KCNMA1/SEMA3G/SEMA3A/BLOC1S2/TMOD3/SMURF1/SPTBN5/CHMP3/PFN1/ARHGAP18/APOE/RYK/PLEKHG2/COL6A1/EPHA7/NRCAM/IL7R/ARHGAP40/SEMA5A/CDC42EP5/SPTAN1/MAP3K7/TENM1/SLC12A7/RAB3B/BIN1/MYADM/DLG1/MLST8/VILL/SSH1/RARG/ATP13A2/BCL11A/HCLS1/DSCAM/RHOA/WDR1/SEMA4F/NRP1/SSH3/CYFIP2/PREX1/NHERF1/OXSR1/TRPV4/ANO6/MACF1/SHTN1/FCHSD1/KANK4/TWF2/CTTN/PTPRS/DSTN/MYO3B/HAX1/TMOD1/VAV2/PICALM/RAC1/WNT7B/ELN/ARPC3/KANK2/SHANK3/NCK2/RAB5A/SPTBN2/TTL/WNT3/E2F4/NKX6-1/AQP1/WNT5A/PLEKHH2/SH3BP1/TWF1/PYCARD/RAB22A/RIN3/CARMIL1/MEGF8/BDNF/ALOX15/SPTB/WASHC5/CSF3/FCHSD2/AQP11/GBA2/PAFAH1B1/GNB3/CLCN3/XK/PLXNA3/VIL1/EVL/GOLGA4/PEX11G/SRF/RASA1/FER/DIP2B/BORCS7/RTN4R/NTN1/CDHR5/VAV3/BBS4/VEGFA/P2RX7/NCKAP1/PRKCD/ARF6/PLS1/PIK3CA/SLC12A8/ANAPC2/ALS2/SPTBN4/PRKCE/AVIL/CRACD/TRPV2/CDK5/GSK3B/SEMA6C/EPS8/CLN3/MAP3K13/ABL1/ADD3/NCK1/CLN8/MAP1B/FMN1/CARMIL2/UCN/RICTOR/ULK1/SEMA4D/AMOT/OLFM1/ADCY10/CNTN2/AQP4/ARHGAP4/TRIM46/ARHGAP5/KANK3/SPP1/WAS/ESAM",199
"GO:0010975","regulation of neuron projection development","238/6809","448/18805",0.53125,1.467198744309,7.54029573843438,1.13659029970465e-13,3.80159544980162e-11,2.52757532576979e-11,"ITGA3/PAK1/SEMA7A/KANK1/FN1/NGEF/EHD1/SPOCK1/MAPT/FLNA/WNT7A/EPHA3/OBSL1/EPHB3/INPP5J/PRKD1/RTN4/PARP6/SEMA3F/PACSIN1/EFNB2/GRN/STK24/NPTN/VIM/DMD/FZD4/DDR1/ITGA6/SLIT2/L1CAM/FKBP1B/DAB2IP/SERPINF1/PPP3CA/LPAR1/EFNA5/DKK1/PTK7/CNTN1/CDH4/CRABP2/S100A9/FGF13/SPART/RAB17/SEMA3G/SEMA3A/SFRP1/GSK3A/MARK1/NEDD4/ARHGAP44/SMURF1/CX3CL1/GATA3/LRP4/APOE/RYK/PTPN1/NEO1/FYN/TMEM30A/EPHA7/NRCAM/TENM3/SARM1/PPFIA2/SEMA5A/KREMEN1/RTN4RL2/NLGN1/ROBO1/CAMK1/PAK2/TBC1D24/INPP5F/NR2F1/MFSD2A/CRKL/YWHAH/BCL11A/CCDC88A/TIAM1/DSCAM/RHOA/CSMD3/SEMA4F/NRP1/PREX1/LRP8/TRPV4/DPYSL5/CARM1/MACF1/SHTN1/TWF2/TANC2/ABL2/MAP2K1/PTPRS/PLXNB1/MDK/NDRG4/EFNA1/SS18L1/FBXO7/FEZ1/MAP6/SHANK3/SERPINI1/WNT3/CRK/SYNE1/PDLIM5/WNT5A/RAP2A/NFE2L2/PLXNB2/PTPN9/TWF1/B2M/SCARF1/UST/KIF1A/PLPPR5/MEGF8/BDNF/ARHGAP33/CERS2/WASHC5/KLK6/TSKU/PAFAH1B1/XK/PLXNA3/RTN4RL1/MYLIP/GOLGA4/SRF/CAMSAP2/ABI3/DIP2B/MBOAT1/ZDHHC15/TUBB2B/LRRK2/ABI2/NCKIPSD/CBFA2T2/SLC30A1/ENC1/FZD1/THY1/RTN4R/NTN1/ACP4/NCS1/NSMF/CUX2/VEGFA/DGUOK/DAB2/NEU4/ARF6/ARMCX5-GPRASP2/ACAP3/PTPRG/SDC2/NEGR1/VLDLR/ANAPC2/CTNNA2/PRKCI/TNIK/FES/TMEM106B/AVIL/PQBP1/TRPV2/CAMK1D/DGKG/CFL1/CDK5/GSK3B/ROBO3/MINAR1/COBL/PLXNC1/PMP22/NFATC4/SEMA6C/FAT3/MIR221/EPHB2/PTPRD/MAP3K13/IGF1R/DNM3/SCARB2/ULK4/ARSB/KIF21A/RELN/NDEL1/ABL1/POU3F2/SIPA1L1/NCK1/FKBP4/SKIL/AMIGO1/IL1RAPL1/LZTS1/LYN/ROBO2/MAP1B/CHRNA3/TRIM67/RGS2/ITM2C/MCF2/BRSK2/ULK1/ZNF296/EPHA4/SEMA4D/HES1/ADCY10/CNTN2/APBB1/TLX2/SEZ6/ARHGAP4/TRIM46/SPP1/GPC2/ATOH7",238
"GO:0150115","cell-substrate junction organization","74/6809","103/18805",0.718446601941748,1.98419567477083,7.54578797342775,1.81430682154103e-13,5.76495992544663e-11,3.83296188508721e-11,"ACTN1/COL17A1/MMP14/TRIP6/PHLDB2/ITGB4/SMAD3/COL16A1/FN1/SDC4/EPHA3/ARHGAP6/LIMCH1/PTPRK/ITGA2/DST/CORO1C/THSD1/DLC1/S100A10/ACTG1/THBS1/ITGA6/LAMA3/PRICKLE1/AJUBA/PEAK1/PLEC/EFNA5/SFRP1/PPM1F/ITGA5/TLN1/SRC/ARHGEF7/SLK/BCR/ROCK1/RHOA/NRP1/CORO2B/RHOD/TESK2/MACF1/CTTN/RAC1/CDH11/VCL/IQSEC1/APOD/PTK2/MAP4K4/CLASP1/CAMSAP3/THY1/ROCK2/VEGFA/ARF6/EPB41L5/PTPRA/SLC9A1/POLDIP2/DAPK3/TEK/FERMT2/ABL1/DUSP22/TNS1/FMN1/DUSP3/LAMC1/PIK3R1/STON1/ITGB3",74
"GO:0110053","regulation of actin filament organization","155/6809","267/18805",0.580524344569288,1.60328393297481,7.47987793551153,2.28682763909052e-13,6.92037602210488e-11,4.60116598662123e-11,"MET/PAK1/SPTBN1/PHLDB2/SMAD3/CAPG/KANK1/TACSTD2/VASP/SORBS3/LIMA1/ARPC2/FLNA/COTL1/SDC4/ARHGAP6/LIMCH1/CGNL1/PXN/GSN/FLII/CDC42EP2/MTSS1/CORO1A/PFN2/SVIL/DLC1/S100A10/CYRIB/ACTG1/ARHGAP28/SYNPO/SNX9/KIRREL1/SLIT2/TRIOBP/EPHA1/LPAR1/CDC42EP1/ARHGEF18/SWAP70/TMEFF2/SFRP1/PPM1F/TMOD3/SPTBN5/CX3CL1/PFN1/ARHGAP18/PLEKHG2/ARHGAP40/SEMA5A/CDC42EP5/SPTAN1/RAPGEF3/PAK2/TENM1/DNAI3/WASF3/BIN1/RHPN2/MYADM/DLG1/MLST8/VILL/SSH1/S1PR1/PPM1E/CCDC88A/HCLS1/ROCK1/RHOA/WDR1/NRP1/SSH3/CYFIP2/PREX1/CD47/CORO2B/SERPINF2/FCHSD1/KANK4/TWF2/F11R/ARPIN/CTTN/ARAP1/DSTN/HAX1/TMOD1/CDC42/RAC1/ELN/ARPC3/KANK2/SHANK3/NCK2/SPTBN2/TGFBR1/PLEKHH2/CARMIL3/SH3BP1/PTGER4/TWF1/PYCARD/RGCC/CARMIL1/CLASP1/ALOX15/SPTB/WASHC5/CSF3/FCHSD2/GBA2/VIL1/EVL/RASA1/FER/FHOD1/RHPN1/ABI2/ROCK2/BBS4/ARHGEF10/NCKAP1/PRKCD/ARHGEF5/RHOC/ARF6/PIK3CA/CTNNA2/SPTBN4/SLC9A1/PRKCE/AVIL/CRACD/CCN2/TGFB3/EPS8/FERMT2/ABL1/ADD3/SYNPO2/NCK1/FMN1/PRKN/CARMIL2/RICTOR/WASHC4/AMOT/PIK3R1/C9orf72/KANK3/WAS/ESAM",155
"GO:0007044","cell-substrate junction assembly","70/6809","96/18805",0.729166666666667,2.01380219807118,7.50260560775136,2.45945698307261e-13,7.10447687610293e-11,4.72356953591075e-11,"ACTN1/COL17A1/MMP14/TRIP6/PHLDB2/ITGB4/SMAD3/COL16A1/FN1/SDC4/EPHA3/ARHGAP6/LIMCH1/PTPRK/ITGA2/DST/CORO1C/THSD1/DLC1/S100A10/ACTG1/THBS1/ITGA6/LAMA3/AJUBA/PEAK1/PLEC/EFNA5/SFRP1/PPM1F/ITGA5/TLN1/SRC/ARHGEF7/SLK/BCR/ROCK1/RHOA/NRP1/CORO2B/RHOD/TESK2/MACF1/CTTN/RAC1/CDH11/VCL/APOD/PTK2/MAP4K4/CLASP1/CAMSAP3/THY1/ROCK2/VEGFA/EPB41L5/PTPRA/SLC9A1/POLDIP2/DAPK3/TEK/FERMT2/ABL1/DUSP22/TNS1/FMN1/DUSP3/LAMC1/STON1/ITGB3",70
