gene_id,SRR2085160,SRR2085161,SRR2085162,SRR2085163,SRR2085164,SRR2085165
ENSG00000214391,159,466,308,1070,308,666
ENSG00000166002,1467,1403,1247,87,79,63
ENSG00000234106,6,5,0,5,2,3
ENSG00000256745,12,11,14,62,27,38
ENSG00000250519,0,0,3,0,0,0
ENSG00000123901,6,5,0,0,0,0
ENSG00000227593,0,0,0,0,0,0
ENSG00000110218,420,713,646,1844,2088,1965
ENSG00000181333,13,8,7,713,3150,1268
ENSG00000257057,0,0,0,0,0,0
ENSG00000263966,0,2,1,1,1,1
ENSG00000020922,426,1165,837,947,618,773
ENSG00000221230,0,0,0,0,0,1
ENSG00000255893,0,0,3,4,13,10
ENSG00000168876,243,351,379,429,347,369
ENSG00000166004,920,1627,1393,717,702,743
ENSG00000199875,0,2,3,0,0,0
ENSG00000166012,1819,3028,2961,5311,5424,4616
ENSG00000182919,703,868,926,180,271,138
ENSG00000042429,839,1326,1141,1500,1007,1281
ENSG00000238437,0,2,3,0,0,0
ENSG00000214376,4,0,0,15,19,38
ENSG00000206911,0,0,0,0,0,0
ENSG00000254911,25,23,11,7,2,4
ENSG00000207112,1,1,1,1,1,1
ENSG00000206799,1,1,1,1,1,1
ENSG00000202314,5,6,3,11,13,4
ENSG00000206834,1,1,1,1,1,1
ENSG00000207304,1,1,1,1,1,1
ENSG00000239195,1,1,1,1,1,1
ENSG00000207145,1,1,1,1,1,1
ENSG00000221170,1,1,1,1,1,1
ENSG00000210825,1,1,3,1,1,1
ENSG00000265292,1,0,1,1,1,0
ENSG00000134627,1,7,5,4,11,12
ENSG00000255929,0,0,0,0,0,0
ENSG00000233536,0,0,0,0,0,0
ENSG00000255666,0,0,0,0,0,0
ENSG00000166025,53,87,83,9102,10876,8970
ENSG00000256469,0,0,0,0,0,0
ENSG00000213368,0,0,0,2,0,4
ENSG00000150316,1003,1657,1574,1762,1150,1257
ENSG00000186280,49,139,85,75,78,75
ENSG00000255653,0,0,0,0,0,0
ENSG00000235268,0,0,0,0,0,0
ENSG00000257012,0,0,0,0,0,0
ENSG00000255855,0,0,0,0,0,0
ENSG00000196371,97,163,169,168,184,144
ENSG00000256779,2,2,0,2,4,0
ENSG00000180771,2335,3606,3213,1894,1349,1384
ENSG00000271885,80,202,89,124,111,145
ENSG00000270689,29,62,65,0,0,4
ENSG00000270578,25,28,13,0,0,1
ENSG00000149218,7978,9654,7574,2793,3030,2523
ENSG00000245552,10,57,27,7,5,13
ENSG00000149212,3565,10336,8653,1403,2152,2004
ENSG00000266192,0,0,0,0,0,0
ENSG00000184384,34,31,41,859,985,839
ENSG00000149231,45,51,119,797,1012,856
ENSG00000255679,0,0,0,0,0,0
ENSG00000200411,0,0,0,0,0,0
ENSG00000183340,222,369,366,739,810,674
ENSG00000077458,235,655,635,410,659,465
ENSG00000166037,684,1505,1524,1619,1862,1295
ENSG00000087053,1160,1847,1830,3681,3174,2920
ENSG00000222578,0,0,0,0,0,0
ENSG00000256885,12,8,10,28,10,39
ENSG00000255059,1,1,0,3,1,0
ENSG00000170647,22,27,41,82,32,43
ENSG00000082175,0,0,11,0,0,0
ENSG00000165895,75,129,119,152,132,197
ENSG00000265208,0,0,0,0,0,0
ENSG00000200047,0,0,0,0,0,0
ENSG00000238388,0,0,0,0,0,0
ENSG00000248027,10,25,22,3,0,0
ENSG00000137691,41,53,29,189,145,163
ENSG00000252679,0,0,0,0,0,0
ENSG00000239154,0,0,0,0,0,0
ENSG00000187151,0,0,3,0,0,0
ENSG00000110318,21,49,48,147,323,161
ENSG00000023445,47,92,92,517,771,342
ENSG00000254422,0,0,0,0,0,0
ENSG00000137693,2608,4399,4406,7805,10145,7493
ENSG00000110330,729,1073,1125,2234,3013,2004
ENSG00000137673,3,6,10,68,32,178
ENSG00000152558,2716,5619,4883,8351,9866,6699
ENSG00000255337,0,11,6,0,0,0
ENSG00000255482,0,0,0,0,0,0
ENSG00000196954,218,184,205,1813,2643,1606
ENSG00000255548,0,0,0,0,0,0
ENSG00000170962,34,60,42,40,6,56
ENSG00000170967,0,0,0,0,0,0
ENSG00000170903,541,772,840,980,809,751
ENSG00000255282,0,3,0,1,2,5
ENSG00000225678,0,0,0,0,0,0
ENSG00000256254,0,0,0,0,0,0
ENSG00000166670,3,7,11,155,1302,210
ENSG00000196611,0,0,0,778,933,716
ENSG00000256035,0,0,0,0,0,0
ENSG00000149968,0,0,0,5,8,0
ENSG00000110347,0,0,0,0,0,0
ENSG00000255469,0,0,0,0,0,0
ENSG00000238562,0,0,0,0,0,0
ENSG00000137745,39,45,62,0,0,12
ENSG00000239861,0,0,0,0,0,0
ENSG00000137692,1286,2045,1715,2890,2212,1930
ENSG00000187240,417,1104,759,1292,2265,1635
ENSG00000254895,0,0,0,0,0,0
ENSG00000254931,0,0,0,0,0,0
ENSG00000255417,0,0,0,0,0,0
ENSG00000255350,0,0,0,0,0,0
ENSG00000254565,0,0,0,0,0,0
ENSG00000253245,0,0,0,0,0,0
ENSG00000254824,0,0,0,0,0,0
ENSG00000260966,136,123,102,88,86,72
ENSG00000255353,84,105,80,0,0,0
ENSG00000182359,110,162,118,152,102,125
ENSG00000149313,1228,2181,2027,3180,2232,2145
ENSG00000254433,0,4,8,3,11,6
ENSG00000261098,36,107,68,57,27,26
ENSG00000152402,1,10,5,0,0,0
ENSG00000264542,0,0,0,0,0,0
ENSG00000213252,0,5,8,19,46,19
ENSG00000152404,245,602,465,522,503,451
ENSG00000225215,0,1,0,0,0,0
ENSG00000137760,198,294,324,684,632,492
ENSG00000110675,3,14,0,9,0,0
ENSG00000268467,0,0,0,0,0,0
ENSG00000255483,0,0,0,0,0,0
ENSG00000254758,0,0,0,0,0,0
ENSG00000179331,5,9,0,0,0,0
ENSG00000110660,1616,1789,1556,2929,3387,2434
ENSG00000240652,5,5,3,9,9,6
ENSG00000178202,8,0,18,857,951,716
ENSG00000166266,1000,2169,1881,1372,1833,1386
ENSG00000200855,0,0,0,2,0,0
ENSG00000255467,0,0,0,0,0,0
ENSG00000075239,4437,4457,4284,1955,1479,1489
ENSG00000110723,364,597,684,481,423,386
ENSG00000149308,384,787,564,873,808,844
ENSG00000149311,791,1703,1538,1675,2273,1769
ENSG00000206967,0,0,0,0,0,0
ENSG00000269042,0,0,0,0,0,0
ENSG00000166323,33,60,55,39,34,31
ENSG00000149289,82,225,121,722,1496,891
ENSG00000240698,0,0,0,0,0,0
ENSG00000254730,0,0,0,0,0,0
ENSG00000178105,816,1359,1363,1752,1168,1118
ENSG00000255379,2,0,0,0,0,0
ENSG00000137714,635,836,780,882,731,687
ENSG00000137727,15,69,24,0,0,5
ENSG00000196167,210,408,222,6,0,4
ENSG00000214290,0,0,5,0,0,0
ENSG00000137710,3223,4104,3560,5045,4522,4449
ENSG00000254416,0,0,0,0,0,0
ENSG00000110777,0,4,0,19,24,6
ENSG00000253099,0,0,0,0,0,0
ENSG00000255428,0,0,0,0,0,0
ENSG00000255208,0,0,0,0,0,0
ENSG00000255093,0,0,0,0,0,0
ENSG00000150787,705,943,771,1163,813,992
ENSG00000215954,0,0,0,0,0,0
ENSG00000188771,0,0,0,0,0,3
ENSG00000268472,0,3,0,0,2,3
ENSG00000213234,0,0,2,4,5,1
ENSG00000243250,3,1,0,2,2,0
ENSG00000247416,0,0,0,0,0,0
ENSG00000149294,8,16,5,3,3,0
ENSG00000238998,0,0,0,0,0,0
ENSG00000227487,0,0,0,0,0,0
ENSG00000166682,12,12,18,0,0,8
ENSG00000255129,9,5,0,0,0,0
ENSG00000149292,555,816,693,703,725,542
ENSG00000170209,0,9,0,21,42,16
ENSG00000256757,0,0,0,0,0,0
ENSG00000149295,0,0,0,0,8,0
ENSG00000265140,0,0,0,0,0,0
ENSG00000270179,21,13,21,13,24,24
ENSG00000223324,0,0,0,0,0,0
ENSG00000137713,1058,1526,1404,2761,1337,2329
ENSG00000254990,4,0,0,0,0,0
ENSG00000086848,533,822,746,1196,1251,1080
ENSG00000258529,0,2,0,1,0,1
ENSG00000254450,0,0,2,0,0,0
ENSG00000254949,0,0,0,0,0,0
ENSG00000255561,170,288,259,278,71,145
ENSG00000137720,489,829,840,423,353,359
ENSG00000176343,0,0,0,2,0,0
ENSG00000109846,124,109,92,103,84,175
ENSG00000170276,0,7,0,0,11,8
ENSG00000254445,0,0,0,0,0,0
ENSG00000149300,192,206,185,64,22,43
ENSG00000238965,0,0,0,0,0,0
ENSG00000150764,113,258,247,481,660,533
ENSG00000255286,0,0,0,0,0,0
ENSG00000255334,0,0,0,0,5,0
ENSG00000150768,3345,4889,4853,3378,2089,3052
ENSG00000238444,0,3,0,0,1,0
ENSG00000271025,0,0,0,0,1,0
ENSG00000150773,33,69,76,61,29,53
ENSG00000150776,801,1383,1340,1382,1349,1169
ENSG00000204370,2369,3364,3232,2829,2237,2295
ENSG00000255292,0,0,0,0,0,0
ENSG00000150782,0,0,0,1846,2644,1728
ENSG00000254638,0,0,0,0,0,0
ENSG00000150783,0,0,4,5,0,4
ENSG00000272790,0,0,0,0,0,0
ENSG00000197580,11,17,19,74,103,100
ENSG00000214264,0,0,0,0,1,0
ENSG00000255231,0,0,0,0,0,0
ENSG00000243930,0,0,0,0,1,1
ENSG00000170145,690,1291,1141,1517,1448,1378
ENSG00000235286,2,9,1,2,0,0
ENSG00000230911,6,3,0,5,1,2
ENSG00000150779,1572,1979,2075,1507,780,1099
ENSG00000086827,724,1276,1116,1903,973,1513
ENSG00000243353,0,0,0,0,0,1
ENSG00000257070,0,0,0,0,0,0
ENSG00000256603,0,0,0,3,0,5
ENSG00000228607,0,0,0,0,0,0
ENSG00000255870,0,0,0,0,0,0
ENSG00000257101,0,3,0,0,0,0
ENSG00000048028,553,1047,906,1413,1767,1203
ENSG00000256452,0,0,0,0,0,0
ENSG00000201687,0,0,0,0,0,0
ENSG00000149305,0,0,0,0,0,0
ENSG00000166736,37,86,59,0,0,0
ENSG00000109906,326,793,467,0,0,0
ENSG00000221112,0,0,0,0,0,0
ENSG00000166741,156,59,22,73,107,259
ENSG00000256167,14,39,33,73,80,44
ENSG00000255710,2,5,5,5,6,4
ENSG00000256947,5,1,0,0,0,0
ENSG00000204361,0,0,0,0,0,0
ENSG00000076053,539,863,974,1363,1429,1032
ENSG00000255663,0,0,2,0,0,0
ENSG00000076043,1488,1659,1519,3831,3098,2954
ENSG00000180425,48,68,32,4,5,1
ENSG00000256717,0,0,0,0,0,0
ENSG00000246100,5,5,0,69,22,42
ENSG00000226645,3,9,7,5,0,5
ENSG00000231611,11,9,26,18,8,15
ENSG00000137656,380,675,512,1017,576,737
ENSG00000182985,266,509,372,49,106,57
ENSG00000256972,0,0,0,0,0,0
ENSG00000255580,0,0,0,0,0,0
ENSG00000256315,0,0,0,0,0,0
ENSG00000110243,54,43,47,0,0,0
ENSG00000109917,966,1238,1374,2448,2135,1956
ENSG00000254851,77,91,85,166,150,154
ENSG00000118137,0,16,0,0,0,0
ENSG00000235910,0,4,0,0,0,3
ENSG00000160584,375,637,620,1383,1450,1380
ENSG00000264344,0,0,0,0,0,0
ENSG00000200537,0,0,0,3,0,0
ENSG00000231865,5,2,0,0,7,13
ENSG00000234268,17,28,24,47,28,24
ENSG00000168092,2423,3077,3121,6335,5455,5010
ENSG00000254678,1,0,0,0,0,0
ENSG00000137747,162,266,212,13,3,37
ENSG00000177098,10,13,14,46,180,34
ENSG00000255274,0,0,0,0,0,0
ENSG00000272075,0,0,0,0,0,0
ENSG00000137648,36,110,67,76,33,61
ENSG00000160588,681,921,737,712,621,476
ENSG00000149573,662,1063,967,4620,7937,5943
ENSG00000149577,1265,1559,1968,737,1207,755
ENSG00000149591,124,217,222,410,460,495
ENSG00000160613,1701,2273,2184,3104,3309,3314
ENSG00000167257,358,702,782,670,777,573
ENSG00000252992,0,0,0,0,0,3
ENSG00000186318,843,1423,1102,1067,1433,872
ENSG00000250699,0,0,0,0,0,0
ENSG00000110274,770,1391,1585,1740,2233,1598
ENSG00000271412,0,0,0,2,0,0
ENSG00000254873,26,81,22,16,7,11
ENSG00000167283,3572,4433,4721,4568,3656,3752
ENSG00000269944,0,0,0,0,0,0
ENSG00000263889,0,0,0,0,0,0
ENSG00000110344,2033,3265,3206,2766,2308,2546
ENSG00000255239,0,0,6,0,0,0
ENSG00000019144,289,526,424,4907,4433,4647
ENSG00000118094,0,0,0,1,7,0
ENSG00000255176,2,5,2,17,30,19
ENSG00000118058,1297,3399,2856,2478,4211,2912
ENSG00000255435,2,3,1,0,0,0
ENSG00000172425,9,16,8,0,0,4
ENSG00000149582,1124,1529,1409,1012,1027,959
ENSG00000118096,265,423,257,1321,743,1063
ENSG00000095139,3628,5401,4882,9853,8131,8300
ENSG00000207185,0,2,2,4,1,1
ENSG00000243431,11,9,11,16,18,13
ENSG00000255422,0,0,0,0,0,0
ENSG00000110367,2436,5145,4237,4660,3932,4605
ENSG00000076706,6,7,0,6380,6764,6314
ENSG00000245385,0,0,0,0,0,0
ENSG00000173456,1560,3122,2611,3039,1861,2313
ENSG00000230716,1,0,0,4,0,1
ENSG00000036672,309,311,236,144,69,106
ENSG00000254740,0,0,0,0,0,0
ENSG00000245248,36,93,87,51,15,15
ENSG00000254590,0,3,0,0,0,0
ENSG00000254892,0,1,0,0,0,0
ENSG00000154096,0,3,0,168,10,89
ENSG00000263873,0,0,0,0,0,0
ENSG00000255377,0,0,0,0,0,0
ENSG00000254854,27,46,38,8,5,0
ENSG00000137699,41,44,24,9757,10902,8711
ENSG00000176984,0,0,0,0,0,0
ENSG00000184232,230,344,251,647,871,651
ENSG00000254561,0,0,0,0,0,0
ENSG00000110400,1352,2501,2245,9702,14426,9296
ENSG00000199217,0,0,0,0,0,0
ENSG00000255247,4,0,0,4,2,0
ENSG00000137709,21,48,32,5,2,13
ENSG00000259541,0,0,0,0,0,0
ENSG00000181264,219,326,276,155,141,111
ENSG00000154114,835,1197,1159,665,668,647
ENSG00000196914,3127,5737,5753,5296,9245,5995
ENSG00000269601,0,0,0,0,0,0
ENSG00000109927,11,17,15,0,20,16
ENSG00000232460,11,25,24,16,23,33
ENSG00000109929,1598,1726,1721,3744,3381,3727
ENSG00000160683,0,0,0,0,0,0
ENSG00000245869,0,0,0,0,0,0
ENSG00000186174,1829,3761,3198,7660,9980,8220
ENSG00000264211,0,0,0,0,0,0
ENSG00000264523,0,0,0,1,0,0
ENSG00000110375,4,3,8,16,15,8
ENSG00000222529,0,0,0,0,0,0
ENSG00000176302,0,0,0,0,0,0
ENSG00000186166,644,708,776,685,497,822
ENSG00000118181,9663,14232,13874,17745,14145,13487
ENSG00000196655,1562,1865,1798,2208,1916,1567
ENSG00000137700,1704,2699,2753,1079,1112,1024
ENSG00000255114,0,0,0,0,0,0
ENSG00000149428,5563,7385,7059,12862,11419,10468
ENSG00000160695,584,865,821,1157,1138,979
ENSG00000256269,1409,1966,1955,1924,1526,1483
ENSG00000172269,909,1458,1381,2729,1930,1848
ENSG00000172375,761,923,914,379,400,390
ENSG00000172273,372,551,584,509,554,515
ENSG00000172350,13,6,0,9,23,23
ENSG00000268192,0,0,0,0,0,0
ENSG00000160703,815,1374,1093,865,768,742
ENSG00000172367,0,3,0,0,0,3
ENSG00000248712,16,15,9,23,0,15
ENSG00000222249,0,0,0,0,0,2
ENSG00000239726,3,2,1,1,0,0
ENSG00000242712,24,44,22,11,4,17
ENSG00000255121,144,212,223,66,16,58
ENSG00000240970,22,43,51,20,30,32
ENSG00000254428,25,45,58,35,22,48
ENSG00000254909,20,34,25,9,13,26
ENSG00000266398,1,1,0,0,1,0
ENSG00000271751,14,9,9,6,3,2
ENSG00000272186,14,4,14,0,3,6
ENSG00000188486,1237,3543,1920,3947,1015,2639
ENSG00000110395,537,1082,996,2467,3935,2549
ENSG00000154127,9,33,22,3804,2690,3852
ENSG00000239079,0,0,0,0,0,0
ENSG00000246790,0,0,0,0,0,6
ENSG00000137642,800,2111,1387,4414,10677,4545
ENSG00000239426,2,0,2,0,0,0
ENSG00000166261,398,847,943,840,883,618
ENSG00000255425,13,16,12,0,0,0
ENSG00000181214,2,0,0,0,0,0
ENSG00000110002,59,109,114,848,1121,1094
ENSG00000154143,9,12,9,0,0,0
ENSG00000197849,0,4,1,0,0,0
ENSG00000196341,0,3,0,0,0,0
ENSG00000254976,0,0,0,0,0,0
ENSG00000255225,0,0,1,0,0,0
ENSG00000255030,0,0,0,0,0,0
ENSG00000227737,0,0,0,0,0,0
ENSG00000229254,0,0,0,0,0,0
ENSG00000204293,0,0,3,0,0,0
ENSG00000196661,0,0,0,0,0,0
ENSG00000255048,0,0,2,0,0,0
ENSG00000198657,0,0,0,0,0,0
ENSG00000255510,0,6,3,0,0,0
ENSG00000229386,0,0,0,0,0,0
ENSG00000254646,0,0,2,0,0,0
ENSG00000255315,0,0,0,0,0,0
ENSG00000254937,0,0,0,0,0,0
ENSG00000170953,0,3,0,1,0,0
ENSG00000255298,26,24,11,0,0,0
ENSG00000255116,3,0,0,0,0,0
ENSG00000197263,3,3,0,0,0,0
ENSG00000197125,2,0,0,0,0,0
ENSG00000196119,3,9,10,0,0,0
ENSG00000255341,2,0,0,0,0,0
ENSG00000154146,34,120,58,211,55,109
ENSG00000255045,0,0,0,0,0,0
ENSG00000019102,0,0,0,29,0,19
ENSG00000149564,13,24,9,0,0,5
ENSG00000250073,0,5,2,0,0,0
ENSG00000120458,214,302,311,404,290,367
ENSG00000254509,0,6,6,4,10,0
ENSG00000245498,31,85,107,0,63,8
ENSG00000254941,15,27,31,8,4,0
ENSG00000221932,0,3,2,0,1,0
ENSG00000165478,5,2,11,0,7,0
ENSG00000154134,226,518,356,839,1775,823
ENSG00000149548,188,458,410,275,158,186
ENSG00000134955,50,86,109,782,918,831
ENSG00000203306,26,19,27,385,295,285
ENSG00000154144,2890,3179,2291,1308,1690,1402
ENSG00000200278,0,0,0,0,0,0
ENSG00000110013,946,1308,1109,1294,1777,1314
ENSG00000064199,287,502,486,471,529,483
ENSG00000187686,11,12,13,11,0,8
ENSG00000150433,339,547,474,727,585,444
ENSG00000149557,21,0,6,4746,5253,3627
ENSG00000255537,0,0,0,0,10,3
ENSG00000165495,35,154,93,6,0,9
ENSG00000259290,0,0,0,0,0,0
ENSG00000254932,0,0,0,0,0,0
ENSG00000222844,0,0,0,0,0,0
ENSG00000109971,49316,65238,81072,126659,20037,70584
ENSG00000166250,5,8,12,1343,1454,1399
ENSG00000255342,0,0,0,0,0,3
ENSG00000254710,0,0,0,0,0,0
ENSG00000200879,8,7,13,16,4,9
ENSG00000207118,1,1,1,1,1,1
ENSG00000202252,1,1,1,1,1,1
ENSG00000255124,0,0,0,0,0,0
ENSG00000254790,2,0,0,0,0,0
ENSG00000198331,163,291,192,544,324,378
ENSG00000110060,464,601,671,567,406,479
ENSG00000149547,5469,7229,7287,11043,8125,8336
ENSG00000254671,4,0,0,0,7,0
ENSG00000222297,0,0,0,0,1,1
ENSG00000134910,3963,6155,5545,9728,7208,7577
ENSG00000149554,887,1684,1377,2648,1504,1917
ENSG00000252255,0,0,0,0,0,0
ENSG00000134940,21,19,8,17,5,0
ENSG00000171053,0,3,0,0,0,0
ENSG00000196844,8,0,8,0,0,0
ENSG00000236027,0,0,0,0,0,0
ENSG00000237353,3,9,0,0,0,0
ENSG00000260209,47,60,32,0,0,0
ENSG00000254967,0,0,0,0,0,0
ENSG00000064309,183,399,362,195,113,133
ENSG00000264299,0,0,0,0,0,0
ENSG00000261257,0,2,0,0,0,0
ENSG00000254833,0,0,0,0,0,0
ENSG00000165526,673,1142,984,1368,1103,998
ENSG00000197798,397,587,494,979,780,617
ENSG00000222067,0,0,0,0,0,0
ENSG00000240098,0,1,0,1,0,0
ENSG00000182934,2877,3731,3561,7587,5763,6501
ENSG00000110074,1424,2594,2652,1299,849,1058
ENSG00000254759,1,2,0,6,6,4
ENSG00000254771,3,0,0,0,0,0
ENSG00000254694,1,6,0,5,9,10
ENSG00000254612,36,43,44,116,74,88
ENSG00000134954,28,73,76,9801,18255,9126
ENSG00000254588,0,0,0,0,0,0
ENSG00000043039,54,61,62,298,319,234
ENSG00000120471,0,0,3,117,303,135
ENSG00000134909,433,1212,1017,1395,2553,1878
ENSG00000212597,0,0,0,0,0,0
ENSG00000206847,0,0,0,0,0,0
ENSG00000199260,0,0,0,0,0,0
ENSG00000150455,374,480,515,259,288,232
ENSG00000254905,0,2,0,0,1,4
ENSG00000255062,14,38,26,8,12,9
ENSG00000110080,389,534,386,1039,1147,770
ENSG00000149571,0,0,0,0,9,0
ENSG00000257271,0,0,0,0,0,0
ENSG00000254607,0,0,0,0,0,0
ENSG00000254938,0,0,0,0,0,0
ENSG00000254960,0,0,0,0,0,0
ENSG00000266215,0,0,0,0,0,0
ENSG00000255317,0,0,0,0,0,0
ENSG00000218109,0,0,0,0,0,0
ENSG00000256527,0,0,0,0,0,0
ENSG00000110063,672,1226,1045,1397,883,1047
ENSG00000151715,30,39,27,114,460,160
ENSG00000170322,1298,2162,2007,1682,2233,1833
ENSG00000170325,396,636,673,557,454,583
ENSG00000255057,0,0,3,0,0,0
ENSG00000255262,0,0,3,2,2,1
ENSG00000255535,0,0,0,0,0,0
ENSG00000267981,0,0,1,0,1,0
ENSG00000084234,7351,9731,9875,30216,41493,27593
ENSG00000215565,0,0,0,0,0,0
ENSG00000244451,0,0,0,3,0,0
ENSG00000233220,3,13,23,0,0,2
ENSG00000149418,3754,5376,4303,9297,6787,7213
ENSG00000175773,0,12,6,0,0,0
ENSG00000166106,41,67,44,135,53,122
ENSG00000196323,1184,2043,1727,1290,1236,1215
ENSG00000255358,0,0,0,0,0,0
ENSG00000272412,0,0,0,0,0,0
ENSG00000255220,3,0,0,2,0,0
ENSG00000175728,0,0,0,21,13,5
ENSG00000255352,0,0,0,0,0,0
ENSG00000254842,0,0,0,63,30,36
ENSG00000120451,2039,3367,2949,3711,3893,3534
ENSG00000255455,272,307,323,180,331,209
ENSG00000264919,5,4,5,0,0,0
ENSG00000182667,0,0,0,1422,1858,1238
ENSG00000252351,0,0,0,0,0,0
ENSG00000237654,0,0,0,0,0,0
ENSG00000236082,0,0,0,0,0,0
ENSG00000224795,0,0,0,0,0,0
ENSG00000271624,0,0,0,0,0,0
ENSG00000224700,0,0,0,0,4,3
ENSG00000238262,0,0,0,0,0,0
ENSG00000238117,30,19,31,25,20,18
ENSG00000166105,0,0,0,415,250,431
ENSG00000254442,0,0,0,0,0,0
ENSG00000109956,8,52,19,0,0,5
ENSG00000249054,1,0,2,0,1,0
ENSG00000255545,17,16,45,0,0,0
ENSG00000149328,1288,1673,1523,173,105,193
ENSG00000226210,244,480,451,501,1091,430
ENSG00000111181,19,15,11,0,0,5
ENSG00000255671,0,0,0,0,0,0
ENSG00000256577,0,0,0,0,0,0
ENSG00000261799,53,95,82,119,244,150
ENSG00000080854,58,191,177,5,0,0
ENSG00000264674,0,1,0,0,0,0
ENSG00000255406,0,0,0,0,0,0
ENSG00000204241,0,0,0,0,6,0
ENSG00000254648,0,0,0,2,5,0
ENSG00000166086,122,75,66,158,105,119
ENSG00000254481,0,0,0,0,0,0
ENSG00000151503,1711,3920,3119,2724,1649,2350
ENSG00000254616,0,0,2,0,0,0
ENSG00000255348,0,2,0,0,0,0
ENSG00000151502,2164,3143,3116,2596,2548,2085
ENSG00000151500,755,1063,1041,1395,1175,915
ENSG00000151498,853,1255,1187,1127,1237,1166
ENSG00000139044,43,57,44,95,170,145
ENSG00000073614,589,1079,887,1818,2769,1875
ENSG00000120647,255,573,528,367,176,330
ENSG00000235049,49,57,68,0,0,0
ENSG00000151062,0,0,0,0,0,8
ENSG00000166159,0,0,0,0,0,0
ENSG00000256706,0,0,0,0,0,0
ENSG00000111186,0,0,0,505,96,346
ENSG00000171823,121,245,158,299,255,238
ENSG00000266043,0,0,0,1,0,2
ENSG00000006831,1720,2559,2341,5575,4704,4678
ENSG00000271500,0,0,0,0,11,0
ENSG00000243663,6,0,0,2,2,3
ENSG00000221439,0,1,0,0,0,0
ENSG00000060237,4118,8732,7366,5830,9994,6695
ENSG00000002016,202,416,456,436,416,359
ENSG00000250132,55,80,71,51,63,34
ENSG00000082805,662,1234,1061,3237,4010,3328
ENSG00000265997,0,0,0,0,0,0
ENSG00000249028,0,0,0,0,0,0
ENSG00000267285,0,0,2,0,0,0
ENSG00000151065,368,469,464,374,383,359
ENSG00000151067,0,3,0,0,0,0
ENSG00000203593,0,0,0,0,0,0
ENSG00000256837,0,0,0,0,0,0
ENSG00000256257,0,0,0,0,0,0
ENSG00000256025,0,0,0,0,0,0
ENSG00000256721,0,0,0,0,0,0
ENSG00000256769,0,0,0,0,0,0
ENSG00000203648,0,0,0,0,0,0
ENSG00000256271,0,0,0,0,0,0
ENSG00000246627,6,0,0,0,3,0
ENSG00000234589,6,12,13,23,14,9
ENSG00000236908,0,35,18,0,11,0
ENSG00000011105,703,1266,1123,1258,1278,1233
ENSG00000256197,0,0,0,0,0,0
ENSG00000227081,271,348,345,387,282,271
ENSG00000256969,0,0,0,0,2,0
ENSG00000130038,9,47,19,259,107,236
ENSG00000196138,0,0,0,0,0,0
ENSG00000222338,0,0,0,0,0,0
ENSG00000256356,6,5,4,14,5,6
ENSG00000256164,0,0,0,7,0,0
ENSG00000255920,0,0,0,0,3,0
ENSG00000118971,0,0,6,25587,10334,11869
ENSG00000111224,206,285,208,312,586,326
ENSG00000256862,0,2,0,0,3,0
ENSG00000118976,3,14,3,17,16,24
ENSG00000078237,342,402,528,1605,1335,1294
ENSG00000213970,1,1,0,5,2,1
ENSG00000047621,662,966,928,1408,978,1037
ENSG00000111247,365,1061,825,841,449,584
ENSG00000256150,0,0,0,0,0,0
ENSG00000256902,0,2,0,0,2,0
ENSG00000255669,0,1,1,0,0,0
ENSG00000224438,0,0,0,0,0,0
ENSG00000256030,0,2,0,0,0,0
ENSG00000004478,10664,13566,13237,12399,5569,7354
ENSG00000258092,0,0,0,0,0,0
ENSG00000258325,9,12,33,1,6,7
ENSG00000111203,323,662,703,918,659,729
ENSG00000053702,54,91,87,90,74,63
ENSG00000171792,1130,1596,1444,1487,1529,1108
ENSG00000078246,540,798,740,980,1220,1046
ENSG00000238689,0,0,0,0,0,0
ENSG00000252996,0,2,0,0,0,0
ENSG00000197905,367,649,545,811,458,567
ENSG00000206044,12,10,20,0,13,13
ENSG00000111206,3718,7603,7051,5653,2619,4015
ENSG00000222493,2,4,9,8,2,4
ENSG00000250899,171,316,174,286,127,208
ENSG00000255983,11,20,22,0,0,0
ENSG00000256115,0,0,0,0,0,0
ENSG00000256146,0,3,3,0,0,0
ENSG00000256218,0,2,3,0,0,0
ENSG00000256417,18,55,54,5,0,1
ENSG00000010219,252,378,333,635,605,519
ENSG00000256748,0,0,0,0,0,0
ENSG00000272921,0,0,0,0,0,0
ENSG00000111254,7,10,11,89,36,64
ENSG00000256799,0,0,0,0,8,0
ENSG00000256381,0,0,2,3,0,0
ENSG00000139180,2611,3410,3546,3522,2486,2558
ENSG00000255639,0,0,0,0,0,0
ENSG00000255474,0,0,0,0,0,0
ENSG00000130035,0,3,0,0,0,0
ENSG00000256988,0,0,0,0,0,0
ENSG00000151079,0,0,0,2,0,0
ENSG00000255608,0,0,0,0,0,0
ENSG00000139194,30,106,93,31,172,93
ENSG00000139182,680,1353,947,1049,2135,1566
ENSG00000256967,6,46,21,31,73,97
ENSG00000215009,0,8,0,0,0,0
ENSG00000235868,1,0,0,1,0,1
ENSG00000255977,1,0,0,1,0,0
ENSG00000111704,0,0,0,0,3,0
ENSG00000059804,10,3,0,245,508,495
ENSG00000173262,0,0,0,4,10,12
ENSG00000222978,0,0,0,0,0,0
ENSG00000201663,0,0,0,0,0,0
ENSG00000241828,0,0,0,0,0,0
